group,id,item,language,misc,f1_start,f2_start,f1_cent,f2_cent,vot,ri,cog,sd,sk,kt,label,rep_n,phon,voicing,stress
bi_aldrich,P28,cashier,english,5,516.3,910.08,486.18,848.03,42.15,12.11,1766.78,2631.16,1.93,2.72,NA,1,k,voiceless,unstressed
bi_aldrich,P28,casting,english,5,532.88,871.01,474.19,809.89,90.8,12.18,2722.35,2699.76,0.98,0.08,NA,1,k,voiceless,stressed
bi_aldrich,P28,candela,spanish,5,443.69,736.24,465.74,763.96,21.03,12.72,1452.38,368.95,5.24,120.11,NA,1,k,voiceless,unstressed
bi_aldrich,P28,casero,spanish,5,343.82,754.66,461.04,800.25,16.75,11.02,1381.99,694.69,3.32,32.97,NA,1,k,voiceless,unstressed
bi_aldrich,P28,cana,spanish,5,380.1,767.32,533.26,790.14,16.97,14.53,1439.87,770.72,2.66,23.75,NA,1,k,voiceless,stressed
bi_aldrich,P28,tampoco,spanish,5,478.73,744.91,534.86,734.19,9.03,7.65,587.27,608.16,8.43,92.77,NA,1,t,voiceless,unstressed
bi_aldrich,P28,pantera,spanish,5,446.51,636.27,512.36,738.23,12.14,9.62,1304.01,1597.93,2.56,8.45,NA,1,p,voiceless,unstressed
bi_aldrich,P28,cancha,spanish,5,418.45,774.68,506.43,796.12,13.99,11.7,1582.76,792.14,4.1,36.13,NA,1,k,voiceless,stressed
bi_aldrich,P28,patria,spanish,5,424.68,623.89,489.11,772.15,9.27,4.01,453.71,603.86,8.57,93.81,NA,1,p,voiceless,stressed
bi_aldrich,P28,paso,spanish,5,371.2,644.28,533.8,736.93,8.74,4.42,154.59,266.38,14.62,355.8,NA,1,p,voiceless,stressed
bi_aldrich,P28,tanto,spanish,5,479.96,746.77,537.12,759.85,11.67,11.18,682.21,1079.63,4.87,29.9,NA,1,t,voiceless,stressed
bi_aldrich,P28,tacaño,spanish,5,467.95,764.48,511.33,797.76,8.23,5.42,1044.03,2097.21,2.95,7.82,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tapa,spanish,5,483.55,753.15,548.17,750.41,9.79,10.48,732.16,1163.7,4.98,29.34,NA,1,t,voiceless,stressed
bi_aldrich,P28,paja,spanish,5,431.93,626.64,582.68,723.21,8.2,4.89,166.57,269.7,14.33,365.86,NA,1,p,voiceless,stressed
bi_aldrich,P28,camisa,spanish,5,411.97,758.38,493.65,750.25,17.78,15.99,1265.81,1446.99,3.14,12.24,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tacto,spanish,5,440.09,756.74,537.32,751.61,5.8,6.67,1326.08,2202,2.42,4.88,NA,1,t,voiceless,stressed
bi_aldrich,P28,castaño,spanish,5,324.78,785.46,450.95,797.81,27.28,23.47,1194.04,815.95,2.36,23.9,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tajo,spanish,5,459.32,731.66,530.93,730.05,8.37,6.47,2299.33,2916.37,1.2,-0.2,NA,1,t,voiceless,stressed
bi_aldrich,P28,tapamos,spanish,5,463.47,703.75,480.26,604.13,13.19,10.77,480.41,1480.48,4.53,21.07,NA,1,t,voiceless,unstressed
bi_aldrich,P28,campo,spanish,5,480.21,783.08,546.56,692.97,18.68,14.84,1513.53,1282.7,2.6,10.29,NA,1,k,voiceless,stressed
bi_aldrich,P28,patriota,spanish,5,414.15,716.44,500.49,768.42,8.19,4.03,142.26,291.49,14.36,333.4,NA,1,p,voiceless,unstressed
bi_aldrich,P28,canción,spanish,5,422.85,636.28,489.97,779.62,17.88,11.69,1447.88,671.07,6.43,61.27,NA,1,k,voiceless,unstressed
bi_aldrich,P28,casete,spanish,5,414.58,804.29,423.61,815.22,23.9,15.17,1489.14,812.67,3.54,29.98,NA,1,k,voiceless,unstressed
bi_aldrich,P28,panza,spanish,5,380.57,683.67,500.64,724.54,13.72,9.02,192.46,381.52,7.77,110.45,NA,1,p,voiceless,stressed
bi_aldrich,P28,papel,spanish,5,381.35,624.6,489.14,678.66,16.12,11.38,332.87,717.27,6.15,56.75,NA,1,p,voiceless,unstressed
bi_aldrich,P28,camión,spanish,5,381.69,640.02,471.12,728.48,23.44,14.84,741.38,902.97,3.68,29.08,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tambo,spanish,5,467.34,740.39,548.87,739.6,7.36,7.32,1393.07,2310.68,2.5,5.63,NA,1,t,voiceless,stressed
bi_aldrich,P28,pandilla,spanish,5,487.42,704.09,521.97,781.92,7.92,4.82,440.38,311.18,12.84,334.27,NA,1,p,voiceless,unstressed
bi_aldrich,P28,pavor,spanish,5,364.29,586.88,456.16,648.96,15.52,12.86,244.2,575.86,7.53,85.77,NA,1,p,voiceless,unstressed
bi_aldrich,P28,paco,spanish,5,372.34,572.76,424.45,624.1,8.46,2.96,116.59,294.28,22.66,627,NA,1,p,voiceless,stressed
bi_aldrich,P28,tacada,spanish,5,456.79,749.51,480.09,778.43,17.61,15.35,794.72,989.97,2.4,16.17,NA,1,t,voiceless,unstressed
bi_aldrich,P28,casa,spanish,5,448.27,796.18,504.07,788.37,17.82,14,1369.11,909.63,3.17,23.33,NA,1,k,voiceless,stressed
bi_aldrich,P28,capa,spanish,5,438.71,790.11,543.93,749.93,13.2,13.5,1513.3,1305.56,3.27,16.17,NA,1,k,voiceless,stressed
bi_aldrich,P28,canto,spanish,5,404.18,795.2,483.45,612.21,19.11,14.75,1465.21,677.95,4.81,61.32,NA,1,k,voiceless,stressed
bi_aldrich,P28,capricho,spanish,5,422.58,779.87,488.76,772.37,26.63,22.25,1746.68,960.69,6.55,48.21,NA,1,k,voiceless,unstressed
bi_aldrich,P28,cascada,spanish,5,456.82,788.79,460.46,793.76,24.06,11.38,1417.51,1016.13,4.35,27.4,NA,1,k,voiceless,unstressed
bi_aldrich,P28,tacha,spanish,5,454.55,758.41,474.99,713.47,8.62,8.07,298.22,613.68,10.51,129.01,NA,1,t,voiceless,stressed
bi_aldrich,P28,pata,spanish,5,431.94,501.49,537.21,702.49,9.04,3.09,269.44,428.53,12.9,231.04,NA,1,p,voiceless,stressed
bi_aldrich,P28,tapete,spanish,5,438.65,728.35,482.91,748.09,15.22,17.03,683.83,1261.17,5.1,27.48,NA,1,t,voiceless,unstressed
bi_aldrich,P28,paño,spanish,5,399.18,619.26,553.77,740.67,8.75,8.83,130.19,247.3,14.21,350.67,NA,1,p,voiceless,stressed
bi_aldrich,P28,taza,spanish,5,478.76,754.11,509.53,712.49,10.71,10.57,716.92,1274.28,4.02,19.31,NA,1,t,voiceless,stressed
bi_aldrich,P28,pasado,spanish,5,408.51,607.62,481.96,709.06,18.73,11.05,773.71,1392.98,3.25,11.77,NA,1,p,voiceless,unstressed
bi_aldrich,P28,pasillo,spanish,5,405.58,575.46,517.06,740.51,9.31,4.7,149.91,319.05,18.85,460.25,NA,1,p,voiceless,unstressed
bi_aldrich,P28,pastoso,spanish,5,410.36,585.76,505.57,712.18,7.1,5.68,114.6,272.61,15.98,366.78,NA,1,p,voiceless,unstressed
bi_aldrich,P28,caso,spanish,5,467.26,771,539.2,763.23,19,11.68,1246.68,1005.67,2.86,18.62,NA,1,k,voiceless,stressed
bi_aldrich,P28,cambio,spanish,5,424.03,775.42,507.93,700.53,14.86,9.98,1637.83,763.47,5.8,46.9,NA,1,k,voiceless,stressed
bi_aldrich,P28,pacto,spanish,5,444.47,645.44,534.44,710.15,7.21,8.43,267.49,345.71,11.95,248.37,NA,1,p,voiceless,stressed
bi_aldrich,P28,pasión,spanish,5,427.97,665.63,518.37,743.55,7.52,7.75,127.31,310.64,13.03,282.75,NA,1,p,voiceless,unstressed
bi_aldrich,P28,casco,spanish,5,411.58,694.46,518.48,764.15,20.39,16.85,1584.41,778.6,7.03,61.06,NA,1,k,voiceless,stressed
bi_aldrich,P28,tamaño,spanish,5,457.51,757.2,516.09,734.39,8.66,9.69,1032.06,1790.07,3.51,12.47,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tapioca,spanish,5,467.03,772.79,495.6,774.06,14.01,11.63,862.04,1562.88,3.3,11.85,NA,1,t,voiceless,unstressed
bi_aldrich,P28,tanque,spanish,5,464.42,764.17,533.81,782.63,9.43,7.88,1146.81,1691.74,3.33,11.8,NA,1,t,voiceless,stressed
bi_aldrich,P28,patente,spanish,5,396.89,525.09,496.46,757.17,8.91,6.02,327.11,594.29,6.01,60.23,NA,1,p,voiceless,unstressed
bi_aldrich,P28,también,spanish,5,429.07,764.89,501.58,744.32,10.39,11.14,248.75,1024.29,7.25,55.78,NA,1,t,voiceless,unstressed
bi_aldrich,P41,pander,english,5,562.38,838.51,520.99,840.94,63.39,9.45,1098.15,1250.89,2.32,8.88,NA,1,p,voiceless,stressed
bi_aldrich,P41,pancake,english,5,508.97,833.69,524.57,841.45,49.27,8.06,1041.42,1391.28,2.91,10.31,NA,1,p,voiceless,stressed
bi_aldrich,P41,cascading,english,5,394.84,863.69,446.54,814.52,70.22,21.52,2805,1500.91,3.32,13.53,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tacky,english,5,484.72,833.94,518.3,827.13,82.22,14.87,5094.18,3447.43,-0.17,-1.17,NA,1,t,voiceless,stressed
bi_aldrich,P41,posterity,english,5,508.63,671.03,478.6,698.9,21.15,13.31,631.11,1549.3,3.73,14.53,NA,1,p,voiceless,unstressed
bi_aldrich,P41,paddle,english,5,507.92,829.59,528.46,802.46,40.86,11.76,928.47,1823.15,3.22,10.71,NA,1,p,voiceless,stressed
bi_aldrich,P41,passion,english,5,563.22,802.23,521.98,813.5,65.98,8.28,353.56,713.99,8.81,94.24,NA,1,p,voiceless,stressed
bi_aldrich,P41,capsule,english,5,471.8,868.66,517.96,806.42,56.53,15.72,1901.19,1548.51,1.79,6.76,NA,1,k,voiceless,stressed
bi_aldrich,P41,taxonomy,english,5,411.48,828.63,420.02,817.61,45.05,14.23,6341.09,3832.48,-0.62,-1.2,NA,1,t,voiceless,unstressed
bi_aldrich,P41,caffeine,english,5,489.62,892.73,506.25,825.46,53.89,16.92,1435.71,1800.78,2.25,6.6,NA,1,k,voiceless,unstressed
bi_aldrich,P41,captain,english,5,496.48,842.81,540.05,790.27,58.32,14.27,1597.8,1812.67,1.88,4.49,NA,1,k,voiceless,stressed
bi_aldrich,P41,capsize,english,5,438.4,874.82,523.85,827.37,54.11,20.23,2380.04,1496.44,1.04,5.37,NA,1,k,voiceless,stressed
bi_aldrich,P41,tangential,english,5,426.23,872.2,502.02,845.88,47.53,10.91,5434.68,3567.12,-0.41,-1.53,NA,1,t,voiceless,unstressed
bi_aldrich,P41,pacify,english,5,341.83,814.87,325.62,819.42,50.99,19.32,291.39,940.65,7.13,57.97,NA,1,p,voiceless,stressed
bi_aldrich,P41,cabbage,english,5,482.84,856.14,502.3,829.02,64.11,23.34,1828.47,1933.73,1.79,4.46,NA,1,k,voiceless,stressed
bi_aldrich,P41,cashier,english,5,405.12,859.44,415.35,809.12,59.59,15.42,2310.78,1294.55,1.45,9.89,NA,1,k,voiceless,unstressed
bi_aldrich,P41,campaign,english,5,474.69,895.83,476.72,828.4,61.3,20.37,1211.02,1525.12,1.33,3.73,NA,1,k,voiceless,unstressed
bi_aldrich,P41,paprika,english,5,304.8,784.89,336.74,747.66,35.33,11.81,228.04,679.46,8.15,84.65,NA,1,p,voiceless,unstressed
bi_aldrich,P41,tabloid,english,5,461.58,843.67,488.63,786.03,61.61,18.41,881.52,2015.26,3,7.99,NA,1,t,voiceless,stressed
bi_aldrich,P41,castrate,english,5,433,834.15,463.91,805.08,84.37,16.6,1361.31,1593.65,1.93,6.08,NA,1,k,voiceless,stressed
bi_aldrich,P41,pangaea,english,5,489.64,853.38,482.17,869.01,67.89,22.18,583.01,828.74,3.76,23.25,NA,1,p,voiceless,unstressed
bi_aldrich,P41,casting,english,5,562.71,837.48,520.15,808.77,82.62,13.22,2145.3,2186.69,1.69,4.04,NA,1,k,voiceless,stressed
bi_aldrich,P41,tomfoolery,english,5,439.39,798.96,395.86,666.49,52.1,13.49,3447.8,4103.43,0.64,-1.32,NA,1,t,voiceless,unstressed
bi_aldrich,P41,cavalier,english,5,429.93,896.58,514.07,857.83,57.64,19.49,2151.88,2453.34,1.72,3.19,NA,1,k,voiceless,unstressed
bi_aldrich,P41,passivity,english,5,416.75,827.11,494.62,824.65,38.41,12.48,218.25,681.14,8.04,86.43,NA,1,p,voiceless,unstressed
bi_aldrich,P41,tattoo,english,5,427.36,857.33,442.22,846.9,56.16,19.9,7125.3,4036.52,-0.83,-1.05,NA,1,t,voiceless,unstressed
bi_aldrich,P41,cockade,english,5,368.12,675.39,431.74,644.61,62.58,29.25,3149.64,2878.03,1.47,0.61,NA,1,k,voiceless,unstressed
bi_aldrich,P41,package,english,5,538.82,830.72,519.59,834.79,44.86,7.79,483.4,732,8.13,82.78,NA,1,p,voiceless,stressed
bi_aldrich,P41,caption,english,5,436.19,876.35,519.53,824.27,72.54,22.81,2323.76,2212.33,1.64,3.37,NA,1,k,voiceless,stressed
bi_aldrich,P41,pontific,english,5,354.56,753.39,409.23,754.1,47.43,17.36,301.99,1085.52,6.33,42.7,NA,1,p,voiceless,unstressed
bi_aldrich,P41,taffy,english,5,502.64,838.52,538.04,800.02,74.16,17.81,2438.94,3237.21,1.41,0.34,NA,1,t,voiceless,stressed
bi_aldrich,P41,confound,english,5,305.35,753.98,277.76,604.06,54.23,19.24,1823.14,2384.95,2.53,5.43,NA,1,k,voiceless,unstressed
bi_aldrich,P41,pandemic,english,5,458.3,848.91,480.73,852.66,43.63,8.67,959.33,1792.82,2.72,8.05,NA,1,p,voiceless,unstressed
bi_aldrich,P41,casket,english,5,493.06,876.07,499.8,805.29,55.28,10.76,1230.25,1377.92,1.91,5.98,NA,1,k,voiceless,stressed
bi_aldrich,P41,tantrum,english,5,453.01,861.28,465.82,848.54,57.22,17.61,2443.85,3356.3,1.21,-0.05,NA,1,t,voiceless,stressed
bi_aldrich,P41,kathleen,english,5,454.32,894.16,495.87,830.21,44.76,13.08,1329.71,1467.56,1.64,5.07,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tandem,english,5,480.28,839.07,527.71,830.79,111.28,17.17,81.32,115.84,31.84,2633.21,NA,1,t,voiceless,stressed
bi_aldrich,P41,pontoon,english,5,288.55,656.14,517.77,711.71,61.21,15.17,582.86,1271.62,4.39,20.42,NA,1,p,voiceless,unstressed
bi_aldrich,P41,pompeii,english,5,519.68,742.06,532.4,669.13,30.28,16.46,678.83,1131.58,5.51,36.22,NA,1,p,voiceless,unstressed
bi_aldrich,P41,captivity,english,5,338.11,819.33,463.19,785.59,50.6,22.92,1735.76,2929.24,1.82,2.17,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tangent,english,5,531.74,856.73,519.69,843.03,94.18,17.06,1912.83,2366.03,2.17,4.25,NA,1,t,voiceless,stressed
bi_aldrich,P41,tacit,english,5,489.99,853.51,501.73,819,79.9,12.4,4242.82,3705.25,0.24,-1.63,NA,1,t,voiceless,stressed
bi_aldrich,P41,tamper,english,5,508.04,860.85,534.82,831.45,74,16.82,1037.1,2017.9,3.1,8.89,NA,1,t,voiceless,stressed
bi_aldrich,P41,tasmanian,english,5,454.63,859.45,468.72,840.91,67.69,14.09,5884.77,4006.85,-0.35,-1.58,NA,1,t,voiceless,unstressed
bi_aldrich,P41,tactility,english,5,354.25,834.16,334.77,830.5,76.78,15.26,3356.86,4150.3,0.56,-1.57,NA,1,t,voiceless,unstressed
bi_aldrich,P41,cosmetic,english,5,463.93,745.09,476.72,744.87,58.24,21.34,1157.49,1474.79,4.41,22.32,NA,1,k,voiceless,unstressed
bi_aldrich,P41,pageant,english,5,462.72,856.76,453.28,851.59,46.65,15.38,446.46,970.25,4.96,31.67,NA,1,p,voiceless,stressed
bi_aldrich,P41,pomposity,english,5,549.92,754.44,473.58,740.17,45.43,15.94,534.32,1103.98,5.54,35.36,NA,1,p,voiceless,unstressed
bi_aldrich,P41,canopy,english,5,491.12,921.31,525.85,845.79,44.04,16.33,2174.3,1498.02,1.28,4.63,NA,1,k,voiceless,stressed
bi_aldrich,P41,captive,english,5,490.95,856.27,519.57,816.57,65.35,20.46,2289.88,1990.15,1.57,3.9,NA,1,k,voiceless,stressed
bi_aldrich,P41,padlock,english,5,505.46,829.15,515.53,818.02,55.6,10.48,608.57,1657.37,3.94,15.91,NA,1,p,voiceless,stressed
bi_aldrich,P41,patty,english,5,504.09,835.58,521.97,843.09,53.91,12.86,545.1,1312.16,4.15,18.21,NA,1,p,voiceless,stressed
bi_aldrich,P41,passable,english,5,510.03,806.63,490.27,794.57,64.75,13.23,345.44,664.71,7.99,83.55,NA,1,p,voiceless,stressed
bi_aldrich,P41,tackle,english,5,504.09,818.66,507.05,825.43,66.43,12.82,2557.31,3431.19,1.22,-0.34,NA,1,t,voiceless,stressed
bi_aldrich,P41,canteen,english,5,394.82,907.29,471.25,880.08,53.96,17.5,2534.98,2519.77,1.17,1.09,NA,1,k,voiceless,unstressed
bi_aldrich,P41,taxation,english,5,451.99,825.75,494.64,842.09,64.87,16.87,1347.58,2413.46,2.73,6.1,NA,1,t,voiceless,unstressed
bi_aldrich,P41,tacada,spanish,5,498.88,738.19,499.64,778.85,20.77,18.41,1032.98,1629.3,3.43,11.78,NA,1,t,voiceless,unstressed
bi_aldrich,P41,capricho,spanish,5,436.16,750.18,463.13,725.4,26.58,16.74,1398.26,1205.37,4.05,23.6,NA,1,k,voiceless,unstressed
bi_aldrich,P41,canción,spanish,5,451.09,795.89,488.01,822.71,21.57,19.26,1478.1,2055.05,2.78,7.8,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tapa,spanish,5,472.51,774.26,521.21,750.52,11.99,9.73,1134.31,2054.23,2.7,6.02,NA,1,t,voiceless,stressed
bi_aldrich,P41,patente,spanish,5,432.51,656.74,470.54,762.96,20.32,18.01,1254.41,2059.61,2.48,6.12,NA,1,p,voiceless,unstressed
bi_aldrich,P41,pasado,spanish,5,377.44,590.06,470.54,730.78,17.64,17.45,1411.35,2313.76,2.24,4.41,NA,1,p,voiceless,unstressed
bi_aldrich,P41,capa,spanish,5,469.96,766.53,522.68,717.41,20.34,18.05,1828.46,1969.24,2.47,6.01,NA,1,k,voiceless,stressed
bi_aldrich,P41,patriota,spanish,5,416.11,525.01,439.79,690.78,17.08,15.09,750.96,954.84,3.79,20.75,NA,1,p,voiceless,unstressed
bi_aldrich,P41,tabulamos,spanish,5,471.81,770.34,517.51,738.76,13.78,14.82,1894.83,2871.27,1.44,0.6,NA,1,t,voiceless,unstressed
bi_aldrich,P41,tamaño,spanish,5,415.42,787.78,503.33,742.33,17.1,16.79,1318.57,1558.02,2.39,7.1,NA,1,t,voiceless,unstressed
bi_aldrich,P41,tambo,spanish,5,456.65,790.51,444.93,675.71,14.52,16.76,840.21,1480.04,3.74,14.89,NA,1,t,voiceless,stressed
bi_aldrich,P41,tacto,spanish,5,471.63,707.39,509.85,703.27,14.98,12.99,971.49,1266.48,3.27,14.55,NA,1,t,voiceless,stressed
bi_aldrich,P41,tacaño,spanish,5,457.57,767.65,455.83,773.75,17.62,12.57,728.51,1758.87,3.76,14.18,NA,1,t,voiceless,unstressed
bi_aldrich,P41,cancha,spanish,5,440.54,766.74,488,801.69,27.79,13.39,1168.5,1665.8,3.82,16.03,NA,1,k,voiceless,stressed
bi_aldrich,P41,pata,spanish,5,455.47,609.06,515.87,743.91,33.66,12.42,804.97,728.75,3.5,21.28,NA,1,p,voiceless,stressed
bi_aldrich,P41,tapioca,spanish,5,444.04,765.23,464.83,753.51,23.6,12.08,517.23,628.51,8.05,90.3,NA,1,t,voiceless,unstressed
bi_aldrich,P41,caso,spanish,5,452.76,746.05,517.53,719.64,21.71,15.15,1245.95,684.29,2.91,30.19,NA,1,k,voiceless,stressed
bi_aldrich,P41,cana,spanish,5,450.2,680.23,507.29,711.21,24.15,13.15,1448.02,1130.09,3.82,19.33,NA,1,k,voiceless,stressed
bi_aldrich,P41,panza,spanish,5,494.03,665.83,552.87,744.51,16.73,16.58,829.67,1741.89,3.16,9.87,NA,1,p,voiceless,stressed
bi_aldrich,P41,castaño,spanish,5,411.76,790.39,443.28,788.54,20.51,15.55,670.54,1888.46,3.9,14.25,NA,1,k,voiceless,unstressed
bi_aldrich,P41,pasillo,spanish,5,439.71,646.35,476.63,749.67,17.96,14.41,666.59,1237.25,4.95,26.53,NA,1,p,voiceless,unstressed
bi_aldrich,P41,paño,spanish,5,459.32,675.76,536.01,809.75,15.6,15.74,1573.67,1969.79,1.69,2.84,NA,1,p,voiceless,stressed
bi_aldrich,P41,tapamos,spanish,5,457.09,776.96,473.02,763.8,14.83,13.24,1314.92,1971.73,2.9,7.99,NA,1,t,voiceless,unstressed
bi_aldrich,P41,camión,spanish,5,415.22,804.13,452.8,750.06,24.66,20.13,1709.6,2020.43,2.75,7.38,NA,1,k,voiceless,unstressed
bi_aldrich,P41,pastoso,spanish,5,422.02,640.8,454.91,754.04,12.86,9.47,560.15,1091.49,5.58,36.88,NA,1,p,voiceless,unstressed
bi_aldrich,P41,camisa,spanish,5,392.35,750.37,459.44,737.05,15,12.9,1359.65,2010.53,2.73,7.78,NA,1,k,voiceless,unstressed
bi_aldrich,P41,casero,spanish,5,403,778.99,462.96,795.21,17.39,17.82,1609.57,1989.37,2.64,7.03,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tanto,spanish,5,456.67,759.39,528.23,746.34,8.58,7.81,1079.22,1655.83,3.4,11.73,NA,1,t,voiceless,stressed
bi_aldrich,P41,campo,spanish,5,435.24,706.6,527.15,691.67,19.66,16.18,1572.56,1899.92,2.49,6.92,NA,1,k,voiceless,stressed
bi_aldrich,P41,papel,spanish,5,397.83,621.55,439.06,640.58,8.29,6.99,802.05,1391.75,4.34,20.99,NA,1,p,voiceless,unstressed
bi_aldrich,P41,pandilla,spanish,5,424.83,636.83,486.31,777.38,16.57,12.98,796.2,1069.58,3.6,19.68,NA,1,p,voiceless,unstressed
bi_aldrich,P41,también,spanish,5,421.1,786.38,501.83,795.76,13.71,9.23,1103.26,1521.92,3.17,11.55,NA,1,t,voiceless,unstressed
bi_aldrich,P41,cabra,spanish,5,406.31,727.18,527.27,748.9,17.19,14.78,1348.36,1033.03,4.54,31.63,NA,1,k,voiceless,unstressed
bi_aldrich,P41,pantera,spanish,5,401.36,629.69,499.64,770.42,18.9,12.28,843.07,1021.92,4.46,29.14,NA,1,p,voiceless,unstressed
bi_aldrich,P41,pasión,spanish,5,370.81,585.18,440.13,722.25,13.41,11.26,625.56,1122.12,4.52,23.64,NA,1,p,voiceless,unstressed
bi_aldrich,P41,cascada,spanish,5,383.53,758.93,464.42,758.42,16.58,13.08,1024.9,691.27,5.64,63.24,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tampoco,spanish,5,445.31,764.24,509.01,730.35,14.86,10.65,1430.23,1990.74,2.43,5.7,NA,1,t,voiceless,unstressed
bi_aldrich,P41,tajo,spanish,5,442.19,779.67,521.31,716.17,9.37,7.16,527.18,771.52,6.72,60.7,NA,1,t,voiceless,stressed
bi_aldrich,P41,canto,spanish,5,455.53,691.62,515.19,725.03,23.64,13.63,774.26,995.4,6.13,42.56,NA,1,k,voiceless,stressed
bi_aldrich,P41,pacto,spanish,5,417.34,606.33,497.36,653.56,10.72,9.45,642.93,929.75,4.78,30.67,NA,1,p,voiceless,stressed
bi_aldrich,P41,patria,spanish,5,415.58,638.04,458.25,770.24,16.49,13.29,502.11,909.96,5.28,38.79,NA,1,p,voiceless,stressed
bi_aldrich,P41,casete,spanish,5,351.89,712.03,451.11,746.2,18.04,19.24,794.44,1785.55,4.22,16.98,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tanque,spanish,5,472.38,805.58,484.94,743.55,9.82,6.8,831.27,1314.92,3.6,16.06,NA,1,t,voiceless,stressed
bi_aldrich,P41,casco,spanish,5,389.14,775.93,468.82,751.82,36.39,27.06,522.01,1440.74,4.81,24.14,NA,1,k,voiceless,stressed
bi_aldrich,P41,cambio,spanish,5,388.82,725.09,494.14,724.65,19.19,13.66,1175.76,933.47,4.28,31.48,NA,1,k,voiceless,stressed
bi_aldrich,P41,tacha,spanish,5,460.97,793.2,507.29,785.93,6.83,8.86,693,1126.67,4.91,27.83,NA,1,t,voiceless,stressed
bi_aldrich,P41,candela,spanish,5,356.58,767.37,464.52,812.89,20.15,17.7,1606.32,739.01,5.95,52.69,NA,1,k,voiceless,unstressed
bi_aldrich,P41,tapete,spanish,5,446.19,795.66,470.16,792.67,15.86,11.34,2342.74,2833.39,1.17,0.11,NA,1,t,voiceless,unstressed
bi_aldrich,P41,casa,spanish,5,461.48,748.79,521.45,718.97,21.3,14.93,1463.58,1048.19,5.26,37.76,NA,1,k,voiceless,stressed
bi_aldrich,P41,taza,spanish,5,464.52,785.27,535.35,719.32,8.56,5.5,532,537.66,9.18,122.83,NA,1,t,voiceless,stressed
bi_aldrich,P41,paja,spanish,5,398.08,588.72,528.69,681.72,16.46,9.4,250.78,751.91,8.91,92.09,NA,1,p,voiceless,stressed
bi_aldrich,P41,paco,spanish,5,424.91,608.62,544.69,664.07,11.39,10.27,978.86,1720.93,3.28,11.19,NA,1,p,voiceless,stressed
bi_aldrich,P52,patty,english,5,552.48,871.83,548.75,791.08,54.29,6.47,346.54,560.78,5.52,56.66,NA,1,p,voiceless,stressed
bi_aldrich,P52,campaign,english,5,439.2,944.5,491.4,838.85,50.33,19.7,1560.58,2206.65,2.62,6.89,NA,1,k,voiceless,unstressed
bi_aldrich,P52,pontoon,english,5,531.49,711.43,483.41,641.4,62.01,19.23,354.97,883.91,7.1,60.02,NA,1,p,voiceless,unstressed
bi_aldrich,P52,castrate,english,5,555.14,895.63,526.96,790.2,82.43,20.66,697.44,861.48,5.46,43.68,NA,1,k,voiceless,stressed
bi_aldrich,P52,canteen,english,5,492.23,921.57,489.31,861.9,56.94,16.08,1938.38,2470.59,2.01,3.5,NA,1,k,voiceless,unstressed
bi_aldrich,P52,posterity,english,5,279.42,563.48,468.85,704.1,52.27,11.26,294.62,862.53,8.49,83.83,NA,1,p,voiceless,unstressed
bi_aldrich,P52,cashier,english,5,523.4,929.01,510,841.75,55.33,17.09,2942.89,2029.55,1.8,5.49,NA,1,k,voiceless,unstressed
bi_aldrich,P52,pageant,english,5,579.94,778.87,517.18,789.93,113.93,13.7,701.32,1087.05,4.04,23.87,NA,1,p,voiceless,stressed
bi_aldrich,P52,package,english,5,586.46,834.63,535.99,791.19,91.96,8.75,247.93,573.23,8.17,96.42,NA,1,p,voiceless,stressed
bi_aldrich,P52,pacify,english,5,583.95,839.32,538.11,744.26,68.97,21.98,840.02,1131.43,3.19,16.36,NA,1,p,voiceless,stressed
bi_aldrich,P52,tandem,english,5,496.69,904.07,479.22,776.35,61.56,14.95,6380.74,3906.84,-0.58,-1.38,NA,1,t,voiceless,stressed
bi_aldrich,P52,taxation,english,5,515.2,889.6,523.76,806.65,49.05,17.31,6020.93,3536,-0.44,-0.92,NA,1,t,voiceless,unstressed
bi_aldrich,P52,paddle,english,5,550.25,788.28,543.27,762.78,135.65,13.51,301.11,595.64,9.84,131.14,NA,1,p,voiceless,stressed
bi_aldrich,P52,pandora,english,5,428.48,836.2,499.03,821.18,22.78,16.06,669.38,1064.77,4.48,27.77,NA,1,p,voiceless,unstressed
bi_aldrich,P52,kathleen,english,5,551.71,885.37,569.92,796.9,69.26,25.22,2531.57,1582.62,2.2,8.81,NA,1,k,voiceless,unstressed
bi_aldrich,P52,captain,english,5,593.78,844.64,569.25,776.65,93.4,23.21,2894.77,1264.8,3.48,18.25,NA,1,k,voiceless,stressed
bi_aldrich,P52,tattoo,english,5,250.88,881.44,532.48,796.36,49.96,19.98,5426.83,4574.15,-0.05,-1.9,NA,1,t,voiceless,unstressed
